seed,depth,knn,local_gap,boundary
4,6.9401234266694924,0.02922038446110553,0.021097758514709408,0.22741542195711129
4,7.820042515974567,0.019821680166722856,0.012101907273229184,0.2086360886803892
4,8.063446006069828,0.017651887658828348,0.007700049240659035,0.20321160741065292
4,7.827035815280314,0.01595742276034373,0.010842964765739871,0.19323599019907112
4,8.047786799008012,0.01595742276034373,0.008496989261651877,0.18152567787917318
4,8.034512861453777,0.018070889241706058,0.006998397472859574,0.17624201167576736
4,7.233541743680311,0.02366785217759071,0.021476317099709208,0.16752888293345403
4,6.772090897237186,0.03140705034023017,0.022965574359699814,0.13328937747634895
4,7.1863079634365485,0.030113986447273543,0.009957584189754287,0.1215977342140544
4,6.864078760923444,0.027688909392499884,0.019508795926645117,0.11337420909684037
4,6.806519199578167,0.021475057479678393,0.01874124908347763,0.08258014236076416
4,7.400563259025187,0.021475057479678393,0.00561761091333457,0.07589171092988511
